CustomerID,recency_days,purchase_count,total_spent,avg_order_value
14307.0,88,6,2995.7200000000003,499.2866666666667
14309.0,7,9,2352.53,261.39222222222224
14311.0,242,1,310.26,310.26
14312.0,46,6,1611.5900000000001,268.59833333333336
14314.0,106,1,120.0,120.0
14315.0,44,6,2481.13,413.5216666666667
14317.0,64,1,508.58,508.58
14320.0,206,2,477.79,238.895
14321.0,10,5,1530.75,306.15
14323.0,114,2,605.0600000000001,302.53000000000003
14326.0,241,1,183.85,183.85
14327.0,162,1,311.65000000000003,311.65000000000003
14329.0,16,7,5014.84,716.4057142857143
14331.0,123,2,462.66,231.33
14332.0,22,3,866.3100000000001,288.77000000000004
14333.0,67,1,415.2,415.2
14334.0,16,8,2552.21,319.02625
14335.0,15,2,468.26,234.13
14336.0,16,4,1614.91,403.7275
14338.0,160,2,588.22,294.11
14339.0,242,1,309.52000000000004,309.52000000000004
14340.0,218,1,134.7,134.7
14341.0,44,8,2182.28,272.785
14342.0,20,4,668.5600000000001,167.14000000000001
14344.0,126,8,889.9300000000001,111.24125000000001
14345.0,38,1,108.98,108.98
14346.0,120,2,1021.58,510.79
14348.0,259,1,409.57,409.57
14349.0,9,1,133.5,133.5
14350.0,273,1,282.93,282.93
14351.0,164,1,51.0,51.0
14352.0,156,4,1078.96,269.74
14353.0,214,1,90.6,90.6
14354.0,5,2,163.62,81.81
14355.0,365,1,174.4,174.4
14356.0,79,2,701.23,350.615
14357.0,42,1,225.77,225.77
14359.0,18,3,912.1800000000001,304.06
14360.0,31,4,2128.23,532.0575
14362.0,21,1,161.2,161.2
14364.0,108,8,3717.35,464.66875
14367.0,7,16,9261.52,578.845
14368.0,319,1,155.0,155.0
14371.0,294,1,100.5,100.5
14373.0,357,1,76.55,76.55
14375.0,184,1,257.68,257.68
14377.0,190,2,617.05,308.525
14379.0,43,2,348.1,174.05
14381.0,51,1,202.68,202.68
14382.0,25,1,626.07,626.07
14383.0,37,3,1247.69,415.8966666666667
14385.0,8,3,202.10999999999999,67.36999999999999
14386.0,296,1,142.4,142.4
14387.0,32,3,1770.56,590.1866666666666
14388.0,9,8,3212.84,401.605
14389.0,64,2,1043.46,521.73
14390.0,9,9,4652.82,516.98
14393.0,217,1,67.95,67.95
14395.0,1,9,3507.71,389.74555555555554
14396.0,64,2,487.99,243.995
14397.0,2,19,2612.96,137.52421052631578
14400.0,148,1,574.7,574.7
14401.0,3,13,4051.48,311.6523076923077
14403.0,129,4,1475.81,368.9525
14404.0,33,6,1474.32,245.72
14406.0,118,1,156.75,156.75
14407.0,106,6,2157.73,359.62166666666667
14408.0,10,7,2606.53,372.3614285714286
14409.0,70,6,2059.4500000000003,343.24166666666673
14410.0,91,9,1105.07,122.78555555555555
14411.0,310,1,1063.0,1063.0
14412.0,42,2,770.03,385.015
14413.0,361,1,122.7,122.7
14414.0,91,7,1496.98,213.8542857142857
14415.0,0,13,5900.28,453.86769230769227
14416.0,21,2,490.22,245.11
14418.0,3,3,1937.25,645.75
14419.0,10,6,1058.06,176.34333333333333
14420.0,98,1,387.52,387.52
14421.0,56,2,813.11,406.555
14422.0,0,6,4263.64,710.6066666666667
14423.0,217,1,265.2,265.2
14424.0,17,1,322.08,322.08
14426.0,23,10,4481.67,448.16700000000003
14427.0,49,2,363.34000000000003,181.67000000000002
14428.0,6,5,1244.83,248.96599999999998
14431.0,302,1,470.36,470.36
14432.0,9,6,2255.51,375.91833333333335
14434.0,21,6,1372.8,228.79999999999998
14436.0,98,1,89.06,89.06
14437.0,365,1,63.0,63.0
14438.0,305,1,131.9,131.9
14439.0,319,1,2661.24,2661.24
14440.0,7,5,2357.68,471.53599999999994
14441.0,0,4,1712.89,428.2225
14442.0,204,2,1589.82,794.91
14443.0,53,4,1420.2,355.05
14446.0,0,4,1039.58,259.895
14447.0,18,5,1163.23,232.64600000000002
14448.0,8,2,375.35,187.675
14449.0,18,4,907.1,226.775
14450.0,180,3,483.25,161.08333333333334
14451.0,59,2,662.59,331.295
14452.0,10,2,264.44,132.22
14453.0,189,1,119.93,119.93
14456.0,4,9,3062.4,340.26666666666665
14457.0,310,1,113.64,113.64
14459.0,154,1,1837.92,1837.92
14460.0,109,3,434.34,144.78
14461.0,147,3,2103.06,701.02
14462.0,65,11,2004.02,182.18363636363637
14463.0,97,3,529.62,176.54
14465.0,246,3,1058.6200000000001,352.8733333333334
14466.0,28,7,2272.4,324.62857142857143
14467.0,17,4,598.76,149.69
14470.0,11,2,461.19,230.595
14472.0,103,8,1936.84,242.105
14473.0,73,2,234.34,117.17
14474.0,45,1,547.66,547.66
14475.0,71,3,925.85,308.6166666666667
14476.0,256,1,215.7,215.7
14477.0,19,4,1309.6,327.4
14479.0,253,2,316.25,158.125
14480.0,10,1,279.05,279.05
14481.0,164,2,636.51,318.255
14482.0,17,6,2068.15,344.69166666666666
14483.0,281,1,137.1,137.1
14484.0,49,1,321.92,321.92
14485.0,38,1,165.75,165.75
14487.0,26,6,1196.33,199.38833333333332
14488.0,67,1,1064.28,1064.28
14489.0,206,1,463.38,463.38
14491.0,174,2,340.93,170.465
14493.0,6,5,2383.2400000000002,476.648
14494.0,25,1,139.56,139.56
14495.0,50,2,123.80000000000001,61.900000000000006
14496.0,311,2,538.8100000000001,269.40500000000003
14497.0,308,1,475.37,475.37
14498.0,42,5,1957.32,391.464
14499.0,25,3,815.32,271.77333333333337
14500.0,87,3,356.85,118.95
14501.0,183,2,251.21,125.605
14502.0,19,11,2470.67,224.60636363636365
14503.0,2,6,3543.26,590.5433333333334
14504.0,46,4,673.26,168.315
14505.0,16,8,5905.64,738.205
14506.0,16,5,2012.17,402.434
14507.0,23,6,1383.18,230.53
14508.0,21,2,276.42,138.21
14511.0,10,5,1314.81,262.962
14512.0,187,2,275.28,137.64
14513.0,100,3,455.59000000000003,151.86333333333334
14514.0,60,3,1055.35,351.7833333333333
14515.0,17,6,2102.09,350.34833333333336
14517.0,32,2,330.45,165.225
14518.0,63,1,174.37,174.37
14520.0,1,2,270.6,135.3
14522.0,23,4,974.54,243.635
14523.0,107,1,241.09,241.09
14524.0,31,9,1867.68,207.52
14525.0,19,9,4332.2,481.35555555555555
14527.0,2,55,8508.82,154.7058181818182
14528.0,36,1,364.21999999999997,364.21999999999997
14529.0,59,3,620.04,206.67999999999998
14530.0,25,6,2925.91,487.65166666666664
14532.0,235,4,932.85,233.2125
14533.0,24,7,1949.72,278.5314285714286
14534.0,2,18,4447.05,247.05833333333334
14535.0,59,3,2864.19,954.73
14536.0,259,1,171.8,171.8
14537.0,57,1,355.56,355.56
14538.0,64,2,388.25,194.125
14539.0,15,2,537.48,268.74
14540.0,9,3,996.26,332.08666666666664
14541.0,58,8,1461.65,182.70625
14542.0,185,1,103.25,103.25
14543.0,28,16,3630.33,226.895625
14544.0,23,2,2024.45,1012.225
14546.0,4,5,2578.09,515.618
14547.0,3,8,4007.54,500.9425
14548.0,150,2,652.8,326.4
14549.0,310,1,289.24,289.24
14550.0,10,2,765.62,382.81
14551.0,17,2,186.23,93.115
14552.0,151,1,165.07,165.07
14553.0,18,5,859.27,171.85399999999998
14554.0,9,4,2381.04,595.26
14555.0,56,2,324.14,162.07
14557.0,84,1,788.38,788.38
14560.0,6,22,2237.77,101.71681818181818
14561.0,75,3,1080.76,360.25333333333333
14562.0,3,18,5074.77,281.9316666666667
14565.0,95,4,3099.12,774.78
14566.0,110,1,1432.0,1432.0
14567.0,56,2,1530.3600000000001,765.1800000000001
14569.0,0,1,227.39,227.39
14570.0,280,2,218.06,109.03
14572.0,2,7,2832.84,404.6914285714286
14573.0,179,9,1653.42,183.71333333333334
14576.0,371,1,35.400000000000006,35.400000000000006
14577.0,12,4,859.71,214.9275
14578.0,2,1,168.63,168.63
14581.0,16,1,138.6,138.6
14582.0,40,1,114.11,114.11
14583.0,5,5,1052.55,210.51
14584.0,168,4,1042.26,260.565
14585.0,49,1,157.05,157.05
14586.0,276,1,237.35999999999999,237.35999999999999
14587.0,18,9,1601.14,177.90444444444447
14589.0,371,1,39.75,39.75
14591.0,14,4,1447.14,361.785
14592.0,34,3,570.46,190.15333333333334
14593.0,21,3,617.99,205.99666666666667
14594.0,6,2,379.83,189.915
14595.0,19,6,1740.6000000000001,290.1
14597.0,10,2,883.15,441.575
14598.0,43,1,221.97,221.97
14600.0,305,1,393.33000000000004,393.33000000000004
14601.0,10,1,213.96,213.96
14603.0,274,1,660.0,660.0
14606.0,0,93,12156.65,130.71666666666667
14607.0,15,14,16569.5,1183.5357142857142
14608.0,3,4,1785.15,446.2875
14609.0,71,4,601.56,150.39
14616.0,242,3,406.08000000000004,135.36
14618.0,8,3,553.44,184.48000000000002
14619.0,245,1,394.44,394.44
14620.0,205,2,412.78000000000003,206.39000000000001
14621.0,0,5,1788.3600000000001,357.672
14622.0,184,1,320.58000000000004,320.58000000000004
14623.0,31,5,889.25,177.85
14624.0,56,2,225.85,112.925
14625.0,195,2,899.63,449.815
14626.0,23,4,2791.27,697.8175
14628.0,90,2,671.96,335.98
14629.0,3,2,959.01,479.505
14631.0,50,3,1006.98,335.66
14632.0,262,1,114.56,114.56
14633.0,265,1,344.90000000000003,344.90000000000003
14636.0,35,2,609.85,304.925
14638.0,50,1,443.6,443.6
14639.0,51,6,2984.4900000000002,497.415
14640.0,23,6,2125.08,354.18
14641.0,21,1,110.46000000000001,110.46000000000001
14642.0,58,1,96.12,96.12
14643.0,169,2,693.8100000000001,346.90500000000003
14644.0,67,2,830.76,415.38
14645.0,156,2,597.09,298.545
14646.0,1,73,280206.02,3838.4386301369864
14647.0,200,1,243.22,243.22
14649.0,4,4,1417.29,354.3225
14651.0,66,2,654.6,327.3
14652.0,76,1,114.18,114.18
14653.0,0,7,1947.55,278.2214285714286
14655.0,7,4,1932.23,483.0575
14656.0,168,2,291.05,145.525
14657.0,17,4,848.22,212.055
14658.0,4,2,247.15,123.575
14659.0,8,9,2529.93,281.1033333333333
14660.0,86,2,285.74,142.87
14661.0,26,1,107.95,107.95
14662.0,28,4,771.17,192.7925
14664.0,19,2,637.89,318.945
14665.0,60,5,1835.7,367.14
14666.0,23,1,195.25,195.25
14667.0,10,25,9241.2,369.648
14669.0,241,3,1269.99,423.33
14670.0,279,2,411.53,205.765
14672.0,234,2,765.5500000000001,382.77500000000003
14673.0,2,5,1736.4,347.28000000000003
14675.0,15,1,604.75,604.75
14676.0,30,6,2548.2400000000002,424.7066666666667
14680.0,24,16,28754.11,1797.131875
14681.0,70,3,498.95,166.31666666666666
14682.0,187,2,52.0,26.0
14684.0,25,5,1236.28,247.256
14687.0,106,1,628.38,628.38
14688.0,7,21,5630.87,268.13666666666666
14689.0,208,1,112.80000000000001,112.80000000000001
14690.0,43,2,371.7,185.85
14691.0,30,5,2114.33,422.866
14692.0,136,4,591.55,147.8875
14693.0,264,1,172.9,172.9
14696.0,3,7,2078.95,296.99285714285713
14697.0,217,2,188.61,94.305
14698.0,1,5,1250.76,250.152
14699.0,213,1,109.13000000000001,109.13000000000001
14700.0,31,3,2235.3,745.1
14701.0,10,9,2549.37,283.2633333333333
14702.0,0,17,3292.14,193.65529411764706
14703.0,14,1,318.17,318.17
14704.0,10,9,1546.91,171.8788888888889
14705.0,198,1,179.0,179.0
14708.0,2,3,1126.3700000000001,375.4566666666667
14709.0,14,13,4921.04,378.54153846153844
14710.0,13,4,606.13,151.5325
14711.0,9,11,2868.8,260.8
14712.0,28,3,917.07,305.69
14713.0,8,11,2666.36,242.39636363636365
14714.0,23,1,160.19,160.19
14715.0,24,4,867.38,216.845
14716.0,42,2,329.68,164.84
14719.0,1,5,1602.13,320.42600000000004
14720.0,5,3,663.81,221.26999999999998
14722.0,146,1,187.92,187.92
14723.0,9,6,1158.3,193.04999999999998
14725.0,24,1,718.08,718.08
14727.0,273,1,268.58,268.58
14729.0,373,1,313.49,313.49
14730.0,0,8,2005.06,250.6325
14731.0,46,3,380.02,126.67333333333333
14732.0,7,8,2702.4900000000002,337.81125000000003
14733.0,15,12,9585.91,798.8258333333333
14735.0,3,32,6065.6900000000005,189.55281250000002
14737.0,3,3,1164.55,388.18333333333334
14738.0,42,7,1314.45,187.77857142857144
14739.0,3,7,3902.28,557.4685714285714
14740.0,196,3,1448.21,482.7366666666667
14741.0,11,6,1400.3400000000001,233.39000000000001
14744.0,15,7,1099.98,157.14000000000001
14745.0,112,5,1220.26,244.052
14747.0,248,1,328.2,328.2
14748.0,28,5,1415.75,283.15
14752.0,43,1,389.64000000000004,389.64000000000004
14753.0,86,1,563.15,563.15
14754.0,44,2,638.05,319.025
14755.0,9,11,5010.28,455.47999999999996
14756.0,14,1,738.96,738.96
14757.0,74,1,420.5,420.5
14758.0,144,4,1484.06,371.015
14759.0,4,3,1625.97,541.99
14760.0,296,1,89.2,89.2
14761.0,58,2,255.9,127.95
14762.0,263,1,300.52,300.52
14764.0,46,1,278.3,278.3
14765.0,28,3,254.11,84.70333333333333
14766.0,7,6,2473.37,412.2283333333333
14768.0,16,2,192.60000000000002,96.30000000000001
14769.0,2,8,10674.75,1334.34375
14770.0,231,2,876.4200000000001,438.21000000000004
14772.0,111,1,139.26,139.26
14775.0,57,3,1011.9,337.3
14776.0,50,11,2538.2999999999997,230.75454545454542
14778.0,126,2,730.86,365.43
14779.0,280,3,386.15,128.71666666666667
14780.0,54,2,447.68,223.84
14782.0,319,1,200.10000000000002,200.10000000000002
14784.0,25,2,289.99,144.995
14785.0,9,2,77.4,38.7
14788.0,6,2,679.44,339.72
14789.0,28,1,197.64,197.64
14790.0,16,4,745.06,186.265
14792.0,63,1,6.2,6.2
14793.0,20,1,228.99,228.99
14794.0,2,7,1319.91,188.55857142857144
14795.0,165,1,131.45000000000002,131.45000000000002
14796.0,0,17,8022.49,471.9111764705882
14798.0,52,3,173.74,57.913333333333334
14799.0,50,1,157.7,157.7
14800.0,47,12,4339.74,361.645
14801.0,60,1,193.14,193.14
14803.0,161,3,845.5500000000001,281.85
14804.0,8,1,353.27,353.27
14805.0,14,4,554.65,138.6625
14806.0,74,1,193.39000000000001,193.39000000000001
14808.0,39,8,2741.17,342.64625
14810.0,40,11,2087.88,189.80727272727273
14813.0,369,2,155.43,77.715
14815.0,36,2,778.5,389.25
14816.0,196,1,271.85,271.85
14817.0,199,2,1110.34,555.17
14818.0,73,3,657.8,219.26666666666665
14819.0,63,2,272.07,136.035
14820.0,20,4,507.29,126.8225
14821.0,366,1,48.800000000000004,48.800000000000004
14823.0,179,3,321.43,107.14333333333333
14824.0,9,4,1127.71,281.9275
14825.0,3,12,2226.9100000000003,185.57583333333335
14828.0,196,3,2139.76,713.2533333333334
14829.0,28,4,697.55,174.3875
14830.0,52,1,197.13,197.13
14834.0,17,6,1720.3,286.71666666666664
14836.0,9,3,102.45,34.15
14837.0,89,4,1649.5,412.375
14840.0,267,1,62.85,62.85
14841.0,52,6,3295.76,549.2933333333334
14842.0,43,4,2824.69,706.1725
14844.0,63,4,3189.81,797.4525
14847.0,148,1,309.40000000000003,309.40000000000003
14849.0,21,25,7930.54,317.2216
14850.0,311,1,325.75,325.75
14851.0,22,2,511.35,255.675
14852.0,57,6,2836.69,472.7816666666667
14853.0,23,2,475.8,237.9
14854.0,77,7,2759.83,394.26142857142855
14855.0,118,2,645.65,322.825
14856.0,35,3,1311.38,437.1266666666667
14857.0,59,2,1173.1200000000001,586.5600000000001
14859.0,12,4,1353.74,338.435
14860.0,18,1,170.32,170.32
14861.0,51,1,125.79,125.79
14862.0,25,2,841.2,420.6
14863.0,28,1,266.76,266.76
14865.0,6,2,52.2,26.1
14866.0,10,12,14389.9,1199.1583333333333
14867.0,185,3,710.28,236.76
14868.0,2,8,2953.59,369.19875
14869.0,8,2,725.7,362.85
14870.0,261,1,327.25,327.25
14871.0,2,4,522.38,130.595
14873.0,209,1,519.68,519.68
14875.0,107,2,1465.32,732.66
14878.0,12,9,1485.54,165.06
14880.0,76,3,706.19,235.39666666666668
14881.0,19,1,255.4,255.4
14882.0,26,2,589.7,294.85
14883.0,18,6,761.59,126.93166666666667
14885.0,131,1,765.3199999999999,765.3199999999999
14886.0,252,1,364.8,364.8
14887.0,78,1,1862.0,1862.0
14888.0,206,1,369.2,369.2
14889.0,335,1,135.9,135.9
14890.0,253,1,125.65,125.65
14891.0,147,2,554.38,277.19
14893.0,9,2,1237.8500000000001,618.9250000000001
14894.0,84,1,655.75,655.75
14895.0,7,20,11138.710000000001,556.9355
14896.0,204,2,468.77000000000004,234.38500000000002
14897.0,7,4,1366.38,341.595
14898.0,22,6,1303.52,217.25333333333333
14901.0,10,9,1421.29,157.92111111111112
14902.0,25,1,332.66,332.66
14903.0,20,5,2810.63,562.126
14904.0,1,2,1025.44,512.72
14905.0,157,2,616.15,308.075
14907.0,2,7,3501.1,500.15714285714284
14908.0,73,1,277.8,277.8
14910.0,2,4,434.35,108.5875
14911.0,0,201,143825.06,715.5475621890547
14912.0,16,2,867.85,433.925
14913.0,35,4,1227.43,306.8575
14915.0,90,2,307.48,153.74
14916.0,70,4,1268.98,317.245
14918.0,115,2,1610.15,805.075
14920.0,212,2,977.77,488.885
14921.0,29,2,1316.07,658.035
14923.0,50,1,749.1,749.1
14924.0,245,1,310.05,310.05
14929.0,31,1,223.88,223.88
14930.0,108,3,2372.86,790.9533333333334
14931.0,4,5,1257.68,251.536
14932.0,365,1,363.53,363.53
14934.0,81,2,1890.94,945.47
14935.0,296,1,1784.71,1784.71
14936.0,33,8,8137.02,1017.1275
14937.0,56,3,1621.88,540.6266666666667
14944.0,29,12,5900.25,491.6875
14946.0,13,1,100.9,100.9
14947.0,71,2,290.82,145.41
14948.0,22,6,1101.97,183.66166666666666
14950.0,18,1,371.2,371.2
14951.0,78,1,311.69,311.69
14952.0,59,11,8099.49,736.3172727272727
14953.0,24,1,289.82,289.82
14954.0,11,1,336.17,336.17
14957.0,252,1,58.49,58.49
14958.0,146,3,499.68,166.56
14959.0,63,4,695.42,173.855
14960.0,7,2,221.27,110.635
14961.0,10,9,7044.68,782.7422222222223
14962.0,270,1,126.7,126.7
14963.0,9,5,1487.8,297.56
14964.0,246,1,206.21,206.21
14965.0,95,2,599.0,299.5
14966.0,14,1,191.32,191.32
14967.0,49,1,463.8,463.8
14968.0,29,1,147.59,147.59
14970.0,67,4,1592.06,398.015
14971.0,34,3,1116.57,372.19
14972.0,127,1,114.77,114.77
14973.0,106,3,1314.45,438.15000000000003
14974.0,36,1,114.39,114.39
14975.0,56,1,279.94,279.94
14976.0,56,7,790.86,112.98
14978.0,71,5,1931.42,386.284
14981.0,245,1,102.12,102.12
14984.0,18,2,213.27,106.635
14985.0,197,2,296.75,148.375
14987.0,15,2,326.4,163.2
14988.0,211,1,334.54,334.54
14995.0,38,2,233.23000000000002,116.61500000000001
14997.0,45,3,546.1999999999999,182.06666666666663
14998.0,169,2,429.87,214.935
15000.0,47,1,490.52,490.52
15002.0,115,4,1641.76,410.44
15004.0,146,1,1246.32,1246.32
15005.0,15,28,6316.57,225.5917857142857
15006.0,50,1,502.09,502.09
15007.0,158,1,156.91,156.91
15009.0,11,3,1261.78,420.5933333333333
15010.0,35,1,308.94,308.94
15012.0,53,2,423.04,211.52
15014.0,42,2,260.17,130.085
15016.0,172,1,170.04,170.04
15017.0,33,1,125.58,125.58
15018.0,38,3,496.21,165.40333333333334
15019.0,266,1,266.0,266.0
15021.0,8,9,1914.82,212.75777777777776
15022.0,11,4,905.04,226.26
15023.0,2,11,6802.76,618.4327272727273
15024.0,9,10,1661.33,166.13299999999998
15025.0,32,1,377.01,377.01
15026.0,79,3,469.0,156.33333333333334
15027.0,30,4,1066.15,266.5375
15028.0,7,4,627.13,156.7825
15030.0,71,2,518.28,259.14
15031.0,3,4,668.14,167.035
15032.0,255,3,4959.1,1653.0333333333335
15033.0,4,10,2586.67,258.66700000000003
15034.0,15,8,4308.61,538.57625
15035.0,89,1,252.73000000000002,252.73000000000002
15036.0,71,3,465.55,155.18333333333334
15038.0,58,6,705.49,117.58166666666666
15039.0,9,47,19914.44,423.7114893617021
15041.0,169,1,180.35,180.35
15042.0,198,1,135.93,135.93
15043.0,30,1,537.0,537.0
15044.0,18,17,7700.2300000000005,452.954705882353
15045.0,151,2,735.66,367.83
15046.0,8,15,5213.7699999999995,347.58466666666664
15047.0,269,1,343.62,343.62
15048.0,64,4,384.05,96.0125
15049.0,273,1,121.17000000000002,121.17000000000002
15050.0,24,3,1782.09,594.03
15051.0,22,3,1391.61,463.86999999999995
15052.0,318,1,215.78,215.78
15053.0,4,3,697.79,232.59666666666666
15054.0,11,2,302.1,151.05
15057.0,274,2,1489.5,744.75
15058.0,24,11,2124.99,193.18090909090907
15059.0,40,9,1337.72,148.63555555555556
15060.0,7,4,303.09000000000003,75.77250000000001
15061.0,3,48,54534.14,1136.1279166666666
15062.0,70,4,987.86,246.965
15063.0,212,1,370.79999999999995,370.79999999999995
15065.0,37,4,3158.13,789.5325
15066.0,52,1,893.59,893.59
15067.0,77,3,1744.76,581.5866666666667
15068.0,45,2,553.36,276.68
15069.0,178,1,1109.53,1109.53
15070.0,372,1,106.2,106.2
15071.0,93,2,982.07,491.035
15073.0,9,3,1043.41,347.80333333333334
15074.0,104,1,748.87,748.87
15075.0,77,1,773.03,773.03
15076.0,172,1,880.85,880.85
15078.0,6,32,9743.11,304.4721875
15079.0,212,4,895.61,223.9025
15081.0,21,5,504.8,100.96000000000001
15083.0,256,1,88.2,88.2
15087.0,281,1,306.94,306.94
15088.0,20,2,1160.07,580.035
15089.0,9,6,2420.84,403.47333333333336
15090.0,307,1,381.32,381.32
15091.0,67,1,480.71,480.71
15092.0,214,2,457.81,228.905
15093.0,17,6,4597.02,766.1700000000001
15095.0,103,4,1370.6000000000001,342.65000000000003
15096.0,42,1,219.39000000000001,219.39000000000001
15097.0,3,1,248.08,248.08
15098.0,181,3,39916.5,13305.5
15099.0,83,1,410.48,410.48
15100.0,333,3,876.0,292.0
15101.0,8,2,317.53000000000003,158.76500000000001
15103.0,30,2,703.36,351.68
15104.0,196,2,1027.44,513.72
15105.0,17,7,2298.93,328.4185714285714
15106.0,17,5,1422.52,284.504
15107.0,310,6,319.5,53.25
15108.0,141,4,1300.25,325.0625
15109.0,245,1,484.95,484.95
15110.0,23,4,996.1,249.025
15111.0,28,3,1567.48,522.4933333333333
15113.0,9,3,3609.33,1203.11
15114.0,29,10,2760.56,276.056
15115.0,17,1,340.11,340.11
15116.0,17,4,1352.75,338.1875
15117.0,14,5,1551.78,310.356
15118.0,133,1,244.8,244.8
15119.0,245,1,266.4,266.4
15120.0,133,1,358.82,358.82
15121.0,49,2,457.72,228.86
15122.0,113,3,1633.78,544.5933333333334
15123.0,6,2,2199.31,1099.655
15124.0,22,2,184.19,92.095
15125.0,24,15,11528.48,768.5653333333333
15127.0,65,1,406.53000000000003,406.53000000000003
15128.0,59,4,1471.0,367.75
15129.0,49,11,3447.4,313.40000000000003
15130.0,169,1,330.11,330.11
15132.0,17,5,977.9300000000001,195.586
15133.0,127,3,982.42,327.4733333333333
15134.0,14,8,1387.99,173.49875
15135.0,238,1,139.05,139.05
15136.0,2,4,1286.7,321.675
15139.0,239,2,178.96,89.48
15140.0,51,7,2354.25,336.32142857142856
15142.0,45,1,498.74,498.74
15143.0,225,1,259.45,259.45
15144.0,7,17,6580.4400000000005,387.084705882353
15145.0,3,4,1194.73,298.6825
15146.0,164,2,1327.16,663.58
15147.0,239,1,623.5,623.5
15148.0,10,1,301.29,301.29
15149.0,133,1,520.8000000000001,520.8000000000001
15150.0,16,10,5314.47,531.447
15152.0,9,13,4745.69,365.0530769230769
15153.0,30,1,329.25,329.25
15154.0,74,1,296.42,296.42
15156.0,0,3,961.49,320.49666666666667
15157.0,3,3,1936.07,645.3566666666667
15158.0,44,1,401.40000000000003,401.40000000000003
15159.0,1,30,18641.010000000002,621.3670000000001
15160.0,356,1,158.16,158.16
15163.0,17,2,304.47,152.235
15164.0,68,3,843.05,281.01666666666665
15165.0,372,1,487.75,487.75
15167.0,320,1,163.0,163.0
15168.0,25,1,106.56,106.56
15171.0,330,1,1289.5,1289.5
15172.0,8,5,1624.05,324.81
15174.0,322,1,135.75,135.75
15175.0,71,1,224.14,224.14
15178.0,259,1,40.5,40.5
15179.0,17,5,2206.9500000000003,441.39000000000004
15180.0,366,1,87.5,87.5
15181.0,65,3,689.48,229.82666666666668
15182.0,153,2,622.85,311.425
15184.0,28,2,406.76,203.38
15185.0,69,1,310.62,310.62
15186.0,13,2,411.41,205.705
15187.0,1,16,4777.18,298.57375
15189.0,0,41,16225.39,395.74121951219513
15192.0,119,3,1044.32,348.1066666666666
15193.0,60,1,499.32,499.32
15194.0,2,15,7616.53,507.76866666666666
15195.0,2,1,3861.0,3861.0
15197.0,10,3,1079.61,359.86999999999995
15198.0,91,2,193.64,96.82
15199.0,58,4,1268.7,317.175
15201.0,86,5,1236.54,247.308
15203.0,25,6,1827.8,304.6333333333333
15204.0,356,1,316.58,316.58
15205.0,84,2,653.24,326.62
15206.0,9,4,420.3,105.075
15208.0,0,5,870.12,174.024
15210.0,224,1,331.18,331.18
15211.0,59,2,894.4100000000001,447.20500000000004
15212.0,240,1,101.8,101.8
15213.0,318,2,328.35,164.175
15214.0,1,8,1661.44,207.68
15215.0,46,3,734.94,244.98000000000002
15216.0,87,1,96.6,96.6
15218.0,10,11,5756.89,523.3536363636364
15219.0,175,1,305.75,305.75
15220.0,51,6,1778.96,296.49333333333334
15221.0,365,1,403.25,403.25
15222.0,318,1,585.0,585.0
15223.0,225,2,755.75,377.875
15224.0,357,2,322.08,161.04
15225.0,233,1,409.40000000000003,409.40000000000003
15226.0,310,1,154.41,154.41
15227.0,36,5,1219.4,243.88000000000002
15228.0,65,4,3386.71,846.6775
15230.0,238,2,429.6,214.8
15232.0,112,2,612.06,306.03
15234.0,276,1,197.0,197.0
15235.0,217,12,2247.51,187.29250000000002
15236.0,298,1,321.05,321.05
15237.0,1,4,1412.32,353.08
15238.0,28,3,1071.99,357.33
15239.0,9,2,780.59,390.295
15240.0,44,5,1706.57,341.31399999999996
15241.0,66,8,1756.44,219.555
15243.0,73,1,316.68,316.68
15244.0,64,2,631.57,315.785
15245.0,133,3,2515.84,838.6133333333333
15246.0,237,2,514.15,257.075
15247.0,121,1,356.0,356.0
15249.0,31,13,6688.46,514.496923076923
15251.0,8,11,10484.99,953.180909090909
15252.0,35,2,740.78,370.39
15253.0,15,5,918.2,183.64000000000001
15254.0,126,1,300.36,300.36
15255.0,66,1,890.85,890.85
15256.0,148,1,98.45,98.45
15257.0,282,1,317.15,317.15
15258.0,168,2,623.16,311.58
15260.0,99,7,1810.77,258.68142857142857
15261.0,134,1,254.82,254.82
15262.0,323,1,178.95000000000002,178.95000000000002
15263.0,106,1,156.51,156.51
15264.0,63,1,393.74,393.74
15265.0,150,2,1506.1200000000001,753.0600000000001
15266.0,337,1,119.3,119.3
15267.0,21,5,1717.36,343.472
15269.0,23,1,408.8,408.8
15270.0,15,7,2379.49,339.9271428571428
15271.0,6,15,2507.07,167.138
15272.0,56,2,721.94,360.97
15274.0,3,2,716.57,358.285
15275.0,37,1,615.14,615.14
15276.0,65,1,135.31,135.31
15277.0,46,1,255.89999999999998,255.89999999999998
15279.0,354,1,290.51,290.51
15280.0,171,1,113.12,113.12
15281.0,58,9,2332.15,259.1277777777778
15286.0,49,1,240.55,240.55
15287.0,21,2,486.69,243.345
15288.0,42,5,2306.52,461.304
15289.0,28,3,939.78,313.26
15290.0,4,18,7943.22,441.29
15291.0,25,15,4668.3,311.22
15292.0,200,1,180.94,180.94
15296.0,50,6,3672.86,612.1433333333333
15297.0,9,3,641.94,213.98000000000002
15298.0,1,12,4799.9,399.9916666666666
15299.0,66,7,4507.01,643.8585714285715
