CustomerID,purchase_count,total_spent,recency_days,avg_order_value,churn
15208.0,1,65.4,161,65.4,0
15210.0,1,331.18,33,331.18,1
15211.0,1,383.07,173,383.07,1
15212.0,1,101.8,49,101.8,1
15213.0,2,328.35,126,164.175,1
15214.0,1,514.9300000000001,50,514.9300000000001,0
15218.0,3,1757.26,25,585.7533333333333,0
15220.0,3,858.19,11,286.06333333333333,0
15221.0,1,403.25,174,403.25,1
15222.0,1,585.0,126,585.0,1
15223.0,2,755.75,33,377.875,1
15224.0,2,322.08,166,161.04,1
15225.0,1,409.40000000000003,42,409.40000000000003,1
15226.0,1,154.41,118,154.41,1
15227.0,3,876.82,23,292.27333333333337,1
15228.0,1,904.85,102,904.85,0
15230.0,2,429.6,47,214.8,1
15234.0,1,197.0,84,197.0,1
15235.0,12,2247.51,25,187.29250000000002,1
15236.0,1,321.05,106,321.05,1
15237.0,2,1093.65,11,546.825,1
15240.0,2,629.1,49,314.55,0
15241.0,3,965.4,0,321.8,0
15244.0,1,297.94,56,297.94,1
15245.0,1,1251.48,69,1251.48,0
15246.0,2,514.15,46,257.075,1
15249.0,5,2841.37,4,568.274,0
15251.0,2,4095.72,18,2047.86,0
15257.0,1,317.15,91,317.15,1
15258.0,1,315.66,25,315.66,0
15260.0,4,882.6,11,220.65,0
15262.0,1,178.95000000000002,131,178.95000000000002,1
15265.0,1,712.24,43,712.24,0
15266.0,1,119.3,146,119.3,1
15270.0,4,1313.75,46,328.4375,0
15271.0,5,735.61,12,147.122,0
15279.0,1,290.51,162,290.51,1
15281.0,6,1927.41,5,321.235,0
15288.0,3,1624.0,8,541.3333333333334,0
15289.0,1,375.45,57,375.45,0
15290.0,8,2032.57,11,254.07125,0
15291.0,9,2679.59,55,297.7322222222222,0
15292.0,1,180.94,9,180.94,1
15296.0,2,1777.81,20,888.905,0
15298.0,4,1238.44,70,309.61,0
15299.0,4,2435.01,71,608.7525,0
15301.0,4,2104.0,13,526.0,0
15303.0,1,574.02,98,574.02,1
15304.0,5,381.6,26,76.32000000000001,0
15308.0,1,310.47,82,310.47,1
15311.0,43,29666.69,4,689.923023255814,0
15312.0,2,607.9,23,303.95,0
15314.0,1,327.97,7,327.97,1
15316.0,1,165.0,134,165.0,1
15319.0,1,204.5,91,204.5,1
15321.0,1,1159.47,99,1159.47,1
15326.0,1,311.71,141,311.71,1
15332.0,4,1661.06,174,415.265,1
15333.0,1,1028.56,16,1028.56,1
15339.0,1,257.9,126,257.9,1
15346.0,1,252.42000000000002,140,252.42000000000002,1
15347.0,1,201.60000000000002,174,201.60000000000002,1
15350.0,1,115.65,181,115.65,1
15351.0,1,274.67,177,274.67,1
15353.0,2,777.02,62,388.51,1
15356.0,5,1201.81,26,240.362,0
15358.0,11,4363.07,15,396.64272727272726,0
15361.0,1,418.92,169,418.92,1
15363.0,1,326.0,180,326.0,1
15364.0,1,331.8,62,331.8,1
15365.0,1,208.61,123,208.61,1
15366.0,1,105.54,166,105.54,1
15367.0,2,1416.18,53,708.09,1
15370.0,3,1127.94,11,375.98,0
15373.0,6,1191.75,18,198.625,0
15376.0,1,654.17,30,654.17,0
15379.0,5,3263.11,16,652.6220000000001,0
15380.0,1,230.1,173,230.1,0
15381.0,2,596.85,21,298.425,1
15382.0,2,1588.02,18,794.01,0
15384.0,1,303.57,167,303.57,0
15388.0,1,140.54,78,140.54,1
15392.0,1,338.98,168,338.98,1
15393.0,1,124.10000000000001,89,124.10000000000001,1
15394.0,2,1436.44,12,718.22,1
15395.0,1,107.45,133,107.45,1
15397.0,1,94.0,97,94.0,1
15400.0,1,346.1,86,346.1,0
15402.0,1,440.99,4,440.99,0
15406.0,1,252.29,109,252.29,1
15407.0,2,329.86,30,164.93,0
15408.0,1,267.18,72,267.18,1
15410.0,4,1800.89,11,450.2225,0
15414.0,1,36.2,50,36.2,1
15415.0,1,572.8100000000001,121,572.8100000000001,1
15416.0,2,2274.43,47,1137.215,0
15421.0,3,739.36,23,246.45333333333335,1
15422.0,2,97.7,131,48.85,1
15424.0,2,383.34,62,191.67,1
15426.0,2,662.98,65,331.49,1
15433.0,2,533.3,21,266.65,1
15434.0,1,306.96000000000004,8,306.96000000000004,0
15436.0,1,489.05,42,489.05,1
15437.0,1,200.16,70,200.16,1
15440.0,1,125.8,16,125.8,0
15442.0,1,594.0,56,594.0,1
15443.0,1,437.71,128,437.71,0
15445.0,1,113.5,72,113.5,1
15447.0,1,155.17000000000002,138,155.17000000000002,1
15448.0,1,494.64,120,494.64,1
15449.0,1,345.92,69,345.92,0
15452.0,1,247.25,72,247.25,1
15454.0,1,179.1,170,179.1,1
15456.0,3,447.22,91,149.07333333333335,1
15457.0,1,237.07,70,237.07,1
15460.0,1,216.76,162,216.76,1
15464.0,1,1048.85,146,1048.85,1
15465.0,12,5163.46,41,430.28833333333336,0
15482.0,3,1437.44,58,479.1466666666667,0
15483.0,1,114.85,74,114.85,0
15485.0,2,1278.63,144,639.315,1
15489.0,1,348.26,19,348.26,1
15491.0,3,1644.92,26,548.3066666666667,0
15493.0,2,951.25,57,475.625,0
15497.0,1,970.6,127,970.6,1
15498.0,11,5826.81,18,529.71,0
15502.0,4,2640.46,83,660.115,0
15503.0,1,147.09,170,147.09,1
15508.0,3,629.11,27,209.70333333333335,0
15510.0,1,250.0,138,250.0,1
15512.0,1,101.2,167,101.2,0
15513.0,12,6069.46,7,505.78833333333336,0
15514.0,6,2561.94,33,426.99,1
15517.0,1,267.03,41,267.03,1
15518.0,4,987.57,23,246.8925,0
15521.0,4,1667.78,20,416.945,0
15525.0,1,313.93,181,313.93,1
15527.0,3,900.04,27,300.0133333333333,0
15528.0,1,229.33,62,229.33,1
15529.0,7,1932.21,18,276.03000000000003,0
15530.0,1,553.13,54,553.13,0
15532.0,1,356.35,166,356.35,0
15535.0,3,411.39,44,137.13,0
15543.0,1,127.86,96,127.86,1
15544.0,4,1759.47,19,439.8675,0
15545.0,1,135.32999999999998,179,135.32999999999998,1
15547.0,7,2404.53,2,343.50428571428574,0
15549.0,1,942.1,124,942.1,0
15550.0,1,137.9,109,137.9,0
15552.0,1,90.12,25,90.12,1
15554.0,1,217.2,85,217.2,1
15555.0,5,1659.75,9,331.95,0
15561.0,1,265.75,23,265.75,0
15562.0,1,134.55,159,134.55,1
15563.0,2,735.62,8,367.81,1
15569.0,1,288.5,140,288.5,0
15570.0,8,2525.42,14,315.6775,0
15572.0,3,876.04,56,292.0133333333333,0
15574.0,3,590.15,166,196.71666666666667,0
15577.0,1,29.65,113,29.65,0
15579.0,1,199.6,121,199.6,1
15581.0,8,634.96,34,79.37,0
15582.0,1,303.61,28,303.61,1
15587.0,1,344.88,159,344.88,0
15589.0,3,478.53,63,159.51,1
15594.0,1,267.91,42,267.91,1
15596.0,4,1389.69,22,347.4225,1
15599.0,1,448.83,12,448.83,1
15601.0,9,4748.59,11,527.6211111111111,0
15602.0,5,542.95,8,108.59,1
15605.0,3,690.1800000000001,60,230.06000000000003,1
15606.0,6,1826.35,30,304.39166666666665,0
15607.0,1,104.76,144,104.76,1
15611.0,3,331.5,64,110.5,0
15615.0,10,4739.06,20,473.90600000000006,0
15620.0,2,875.01,28,437.505,1
15622.0,5,2602.0,5,520.4,1
15624.0,2,311.40000000000003,14,155.70000000000002,0
15625.0,1,695.33,43,695.33,0
15626.0,1,281.88,137,281.88,1
15628.0,2,691.01,63,345.505,0
15630.0,1,396.86,12,396.86,1
15632.0,3,1242.5,33,414.1666666666667,0
15636.0,1,306.7,90,306.7,1
15640.0,7,5771.61,34,824.5157142857142,0
15641.0,3,1305.38,68,435.1266666666667,0
15643.0,1,337.1,90,337.1,0
15644.0,3,423.19,64,141.06333333333333,0
15646.0,2,340.04,54,170.02,0
15648.0,2,657.35,12,328.675,1
15649.0,2,816.0,144,408.0,1
15651.0,1,227.32,68,227.32,1
15655.0,1,560.6700000000001,51,560.6700000000001,1
15656.0,2,306.86,28,153.43,0
15658.0,4,1016.6,5,254.15,0
15660.0,4,739.02,12,184.755,0
15661.0,2,309.8,125,154.9,1
15665.0,1,1476.22,51,1476.22,0
15668.0,1,76.32000000000001,25,76.32000000000001,1
15669.0,1,198.8,71,198.8,0
15670.0,1,173.05,104,173.05,1
15671.0,3,1033.13,50,344.3766666666667,0
15673.0,2,1785.73,22,892.865,0
15674.0,4,1379.6599999999999,21,344.91499999999996,1
15675.0,1,45.0,88,45.0,0
15676.0,1,897.8,91,897.8,1
15680.0,1,478.89,174,478.89,1
15681.0,1,345.68,88,345.68,0
15687.0,4,1402.45,76,350.6125,0
15689.0,1,103.5,169,103.5,0
15691.0,1,136.8,60,136.8,1
15694.0,7,2676.98,11,382.42571428571426,0
15695.0,2,409.98,74,204.99,1
15696.0,6,1637.9,28,272.98333333333335,1
15703.0,1,211.5,72,211.5,1
15704.0,1,938.85,23,938.85,0
15705.0,1,143.1,9,143.1,1
15708.0,5,2068.3,30,413.66,0
15709.0,1,133.25,91,133.25,1
15712.0,1,299.8,95,299.8,0
15713.0,1,171.15,174,171.15,0
15716.0,3,902.44,9,300.81333333333333,0
15717.0,1,150.3,42,150.3,1
15719.0,7,2430.97,7,347.28142857142853,0
15722.0,1,324.05,98,324.05,0
15723.0,1,203.10000000000002,172,203.10000000000002,1
15724.0,2,218.25,9,109.125,1
15727.0,4,3250.87,6,812.7175,0
15729.0,1,85.0,20,85.0,1
15730.0,1,467.43,14,467.43,1
15732.0,2,294.12,20,147.06,1
15733.0,1,162.3,90,162.3,1
15734.0,1,578.6500000000001,8,578.6500000000001,0
15737.0,1,475.88,50,475.88,0
15738.0,9,2613.04,12,290.3377777777778,0
15745.0,1,302.85,44,302.85,1
15749.0,3,44534.3,43,14844.766666666668,1
15750.0,3,612.5699999999999,91,204.18999999999997,0
15752.0,3,1045.18,57,348.3933333333334,0
15753.0,1,79.2,112,79.2,1
15754.0,1,91.8,54,91.8,1
15755.0,2,620.73,43,310.365,0
15756.0,2,249.12,21,124.56,0
15757.0,1,261.36,25,261.36,1
15759.0,3,253.04000000000002,26,84.34666666666668,1
15764.0,1,1120.93,84,1120.93,0
15768.0,2,479.15,11,239.575,0
15769.0,13,27889.72,5,2145.363076923077,0
15775.0,1,104.9,53,104.9,1
15777.0,4,1047.1100000000001,49,261.77750000000003,1
15780.0,2,402.76000000000005,50,201.38000000000002,0
15781.0,1,83.35,113,83.35,0
15785.0,2,1330.4,5,665.2,0
15789.0,1,351.3,166,351.3,1
15791.0,1,1223.24,12,1223.24,1
15793.0,1,306.64,76,306.64,1
15796.0,3,976.79,8,325.59666666666664,0
15797.0,3,1840.2,22,613.4,0
15799.0,1,320.22,142,320.22,0
15800.0,1,244.5,54,244.5,0
15804.0,1,525.36,6,525.36,0
15805.0,5,2503.78,5,500.75600000000003,0
15806.0,1,300.36,84,300.36,0
15808.0,4,3734.9700000000003,114,933.7425000000001,1
15809.0,3,383.31,12,127.77,0
15810.0,2,854.12,40,427.06,0
15811.0,4,1294.84,13,323.71,0
15812.0,2,764.76,62,382.38,0
15813.0,2,1303.9099999999999,15,651.9549999999999,1
15815.0,3,1394.08,20,464.6933333333333,0
15819.0,2,1177.14,7,588.57,0
15820.0,1,206.98,127,206.98,1
15822.0,1,440.2,167,440.2,1
15823.0,1,15.0,180,15.0,1
15826.0,1,720.0,18,720.0,1
15827.0,9,911.69,23,101.2988888888889,0
15831.0,1,309.94,132,309.94,0
15832.0,1,836.79,62,836.79,1
15834.0,2,1281.37,85,640.685,0
15835.0,2,488.31,68,244.155,0
15838.0,6,6102.9,26,1017.15,0
15841.0,2,613.26,26,306.63,1
15843.0,1,118.95,111,118.95,1
15845.0,3,1537.16,18,512.3866666666667,0
15847.0,1,180.68,96,180.68,1
15852.0,1,103.21000000000001,5,103.21000000000001,0
15854.0,6,1584.39,12,264.065,0
15855.0,3,342.51,14,114.17,0
15856.0,8,6939.47,11,867.43375,0
15858.0,2,816.22,97,408.11,1
15860.0,3,420.26,40,140.08666666666667,0
15861.0,2,722.48,75,361.24,0
15862.0,2,491.01,12,245.505,0
15863.0,1,9.2,0,9.2,1
15864.0,1,242.42000000000002,124,242.42000000000002,0
15865.0,1,313.93,21,313.93,1
15867.0,9,1755.05,4,195.00555555555556,0
15869.0,2,149.64,85,74.82,1
15874.0,5,2162.8,25,432.56000000000006,0
15880.0,1,343.28,177,343.28,1
15881.0,5,501.39,120,100.27799999999999,1
15882.0,4,516.36,6,129.09,1
15885.0,1,15.0,117,15.0,1
15889.0,1,297.92,177,297.92,0
15891.0,1,524.52,34,524.52,1
15894.0,2,263.55,61,131.775,1
15897.0,2,222.05,2,111.025,1
15898.0,4,1002.99,34,250.7475,1
15899.0,1,56.25,176,56.25,1
15903.0,2,641.64,35,320.82,1
15906.0,3,683.16,27,227.72,0
15907.0,1,251.18,18,251.18,0
15910.0,4,550.61,15,137.6525,1
15912.0,1,141.49,41,141.49,0
15916.0,4,735.1800000000001,54,183.79500000000002,0
15917.0,1,123.1,55,123.1,1
15918.0,1,142.0,79,142.0,0
15919.0,1,270.72,176,270.72,1
15922.0,1,369.5,181,369.5,1
15923.0,1,127.08,180,127.08,1
15925.0,1,207.15,2,207.15,1
15932.0,4,1273.25,22,318.3125,0
15935.0,2,416.86,47,208.43,1
15938.0,4,335.3,9,83.825,0
15939.0,9,4632.35,4,514.7055555555556,0
15940.0,1,35.8,119,35.8,1
15944.0,1,325.1,84,325.1,1
15945.0,1,181.0,173,181.0,1
15950.0,1,428.82,167,428.82,0
15951.0,1,375.17,93,375.17,1
15952.0,1,232.65000000000003,33,232.65000000000003,0
15953.0,4,826.14,19,206.535,1
15955.0,3,1445.6200000000001,11,481.8733333333334,0
15965.0,1,156.19,175,156.19,1
15967.0,1,173.8,126,173.8,1
15970.0,1,314.09999999999997,111,314.09999999999997,1
15971.0,4,1086.15,50,271.5375,0
15973.0,1,307.82000000000005,174,307.82000000000005,1
15974.0,3,1573.49,19,524.4966666666667,0
15976.0,1,209.99,28,209.99,0
15980.0,1,760.18,62,760.18,1
15981.0,4,1622.1999999999998,18,405.54999999999995,0
15983.0,3,1148.27,168,382.75666666666666,1
15984.0,5,782.08,41,156.416,0
15985.0,1,899.58,44,899.58,0
15987.0,4,516.08,7,129.02,0
15990.0,1,401.37,95,401.37,1
15996.0,3,655.27,71,218.42333333333332,0
15998.0,2,1782.22,70,891.11,0
16003.0,1,1181.0,167,1181.0,0
16005.0,1,177.59,78,177.59,0
16006.0,1,101.4,19,101.4,1
16007.0,1,369.75,23,369.75,0
16008.0,1,139.15,12,139.15,1
16010.0,3,407.5,53,135.83333333333334,1
16011.0,6,990.84,41,165.14000000000001,0
16013.0,22,12418.62,0,564.4827272727273,0
16014.0,1,262.93,99,262.93,0
16016.0,4,817.57,4,204.3925,1
16019.0,6,2489.5,40,414.9166666666667,0
16022.0,1,628.28,68,628.28,1
16023.0,2,500.69,0,250.345,1
16027.0,3,516.6700000000001,26,172.22333333333336,0
16029.0,29,35776.26,7,1233.6641379310345,0
16030.0,1,331.24,117,331.24,1
16031.0,1,305.63,55,305.63,1
16033.0,11,3277.67,8,297.97,0
16034.0,3,437.70000000000005,4,145.9,1
16036.0,1,188.73000000000002,71,188.73000000000002,1
16037.0,3,855.02,77,285.00666666666666,1
16038.0,1,316.95,9,316.95,0
16040.0,1,422.43,76,422.43,0
16042.0,1,24.95,140,24.95,0
16043.0,3,676.49,19,225.49666666666667,1
16045.0,2,861.25,53,430.625,0
16048.0,2,256.44,181,128.22,1
16055.0,1,134.8,28,134.8,1
16057.0,3,1059.54,19,353.18,1
16059.0,3,647.7,62,215.9,0
16062.0,2,578.18,49,289.09,0
16063.0,1,335.32,68,335.32,1
16065.0,1,372.09,173,372.09,1
16072.0,1,584.3199999999999,96,584.3199999999999,1
16073.0,1,122.4,105,122.4,1
16076.0,1,305.45,16,305.45,0
16078.0,1,79.2,91,79.2,1
16080.0,1,130.26,82,130.26,1
16081.0,2,568.13,67,284.065,0
16083.0,1,337.98,168,337.98,1
16084.0,1,436.18,107,436.18,1
16085.0,2,325.04,44,162.52,1
16086.0,3,587.0600000000001,8,195.6866666666667,1
16091.0,1,157.25,6,157.25,0
16092.0,2,593.73,5,296.865,0
16094.0,1,252.1,27,252.1,1
16096.0,1,320.62,72,320.62,1
16097.0,1,185.04999999999998,48,185.04999999999998,1
16098.0,3,1010.3000000000001,42,336.7666666666667,0
16099.0,1,318.3,33,318.3,0
16103.0,2,534.46,34,267.23,0
16105.0,1,336.96,56,336.96,1
16109.0,2,611.88,26,305.94,1
16110.0,2,693.93,70,346.965,1
16112.0,2,136.14,141,68.07,0
16115.0,3,510.9,20,170.29999999999998,0
16116.0,1,612.78,19,612.78,1
16121.0,1,287.89,23,287.89,1
16122.0,2,249.84,140,124.92,0
16124.0,1,249.0,125,249.0,1
16125.0,1,289.35,175,289.35,1
16126.0,1,891.35,104,891.35,0
16128.0,1,388.3,90,388.3,0
16131.0,2,1664.52,15,832.26,0
16133.0,11,6486.650000000001,4,589.6954545454546,0
16134.0,1,283.53000000000003,167,283.53000000000003,1
16135.0,1,517.55,70,517.55,1
16136.0,1,159.3,85,159.3,1
16139.0,1,139.8,14,139.8,0
16140.0,1,124.14,179,124.14,1
16142.0,1,535.34,57,535.34,1
16143.0,4,1574.17,20,393.5425,0
16144.0,1,175.2,54,175.2,1
16145.0,4,1316.28,34,329.07,0
16146.0,2,659.13,11,329.565,0
16148.0,1,76.32000000000001,104,76.32000000000001,1
16150.0,2,964.48,78,482.24,0
16152.0,1,1829.04,76,1829.04,1
16153.0,2,401.91,25,200.955,0
16156.0,3,1060.57,14,353.5233333333333,0
16159.0,1,348.2,89,348.2,1
16161.0,10,2288.1,6,228.81,0
16162.0,1,37.4,60,37.4,1
16163.0,2,856.6,40,428.3,1
16168.0,9,1251.81,0,139.09,0
16170.0,2,625.58,42,312.79,0
16172.0,1,199.38,49,199.38,0
16175.0,2,466.98,12,233.49,0
16180.0,4,2745.43,18,686.3575,0
16182.0,2,2517.0,11,1258.5,0
16184.0,1,148.22,19,148.22,0
16185.0,1,335.0,40,335.0,1
16186.0,4,1047.21,19,261.8025,0
16187.0,7,2564.64,11,366.3771428571428,0
16188.0,2,565.77,34,282.885,0
16191.0,8,2615.68,70,326.96,1
16193.0,1,314.45,44,314.45,1
16202.0,1,365.27,168,365.27,1
16203.0,2,318.3,35,159.15,0
16206.0,2,288.75,16,144.375,0
16208.0,1,497.59000000000003,97,497.59000000000003,1
16209.0,1,305.95000000000005,54,305.95000000000005,0
16210.0,9,10593.21,21,1177.0233333333333,0
16212.0,1,498.15000000000003,91,498.15000000000003,1
16214.0,2,749.6700000000001,60,374.83500000000004,0
16216.0,1,914.9300000000001,75,914.9300000000001,1
16217.0,2,304.25,43,152.125,1
16218.0,4,1728.76,14,432.19,0
16221.0,2,315.37,83,157.685,1
16222.0,1,846.72,126,846.72,1
16224.0,2,543.21,48,271.605,0
16225.0,2,416.61,85,208.305,0
16226.0,3,255.12,11,85.04,1
16227.0,1,314.22,33,314.22,1
16229.0,1,358.2,20,358.2,1
16230.0,1,275.93,28,275.93,0
16232.0,2,366.47,23,183.235,0
16233.0,2,326.5,137,163.25,1
16235.0,2,344.46,103,172.23,0
16241.0,4,833.96,20,208.49,0
16242.0,2,392.9,22,196.45,0
16244.0,2,1522.75,19,761.375,1
16245.0,1,453.98,64,453.98,0
16249.0,2,1020.53,9,510.265,0
16250.0,2,389.44,69,194.72,1
16253.0,1,1700.4,63,1700.4,1
16255.0,4,1061.67,54,265.4175,0
16256.0,1,752.4300000000001,74,752.4300000000001,1
16258.0,1,1032.46,27,1032.46,0
16261.0,1,254.96,54,254.96,0
16265.0,5,2875.14,68,575.028,0
16266.0,3,371.84,8,123.94666666666666,0
16270.0,1,1141.24,161,1141.24,1
16271.0,1,133.22,166,133.22,0
16274.0,1,357.95,181,357.95,1
16275.0,1,559.87,4,559.87,1
16282.0,1,168.3,147,168.3,1
16283.0,1,277.81,16,277.81,0
16293.0,4,1129.74,15,282.435,1
16297.0,1,301.9,76,301.9,1
16303.0,1,827.1800000000001,141,827.1800000000001,0
16306.0,6,632.27,21,105.37833333333333,1
16308.0,2,960.0,25,480.0,0
16309.0,1,334.2,48,334.2,0
16315.0,1,226.37,138,226.37,1
16316.0,5,1829.11,14,365.822,0
16317.0,1,570.76,105,570.76,0
16319.0,1,404.40000000000003,25,404.40000000000003,1
16320.0,1,852.6800000000001,21,852.6800000000001,0
16321.0,3,223.65,113,74.55,1
16323.0,1,207.50000000000003,4,207.50000000000003,1
16325.0,1,190.82000000000002,53,190.82000000000002,0
16326.0,3,535.6800000000001,22,178.56000000000003,0
16327.0,4,2469.64,7,617.41,1
16332.0,1,122.3,113,122.3,0
16333.0,16,13087.2,0,817.95,0
16339.0,1,109.95,92,109.95,1
16341.0,1,797.65,9,797.65,1
16348.0,2,455.7,48,227.85,0
16349.0,1,53.5,98,53.5,1
16350.0,1,376.7,141,376.7,1
16351.0,1,153.9,140,153.9,1
16353.0,11,2155.28,25,195.93454545454549,0
16356.0,3,211.77,5,70.59,1
16357.0,1,137.9,21,137.9,0
16359.0,5,1016.26,22,203.252,0
16365.0,3,489.35999999999996,61,163.11999999999998,0
16367.0,1,170.91,170,170.91,1
16369.0,1,354.45,4,354.45,1
16370.0,1,275.54,33,275.54,0
16374.0,1,156.3,70,156.3,1
16377.0,1,676.2,75,676.2,1
16378.0,3,362.95,55,120.98333333333333,1
16383.0,1,309.46,76,309.46,1
16384.0,1,409.1,71,409.1,1
16385.0,1,148.23000000000002,174,148.23000000000002,0
16386.0,1,61.10000000000001,61,61.10000000000001,1
16387.0,1,94.36,130,94.36,1
16389.0,2,670.1700000000001,13,335.08500000000004,1
16392.0,1,221.19,77,221.19,1
16393.0,5,839.22,23,167.844,0
16394.0,2,619.3,56,309.65,0
16395.0,2,450.56,131,225.28,0
16398.0,1,1169.95,61,1169.95,0
16399.0,1,178.41,43,178.41,1
16401.0,5,1661.89,18,332.37800000000004,0
16402.0,2,299.6,72,149.8,1
16403.0,1,177.5,120,177.5,1
16405.0,2,167.25,110,83.625,1
16407.0,5,794.74,2,158.948,0
16409.0,2,803.5600000000001,50,401.78000000000003,0
16411.0,1,131.5,177,131.5,1
16414.0,1,50.8,88,50.8,1
16418.0,1,145.91,34,145.91,1
16419.0,2,516.93,83,258.465,0
16422.0,26,17583.36,8,676.2830769230769,0
16425.0,1,302.7,110,302.7,1
16426.0,1,328.37,84,328.37,1
16427.0,2,241.06,71,120.53,1
16431.0,3,642.81,21,214.26999999999998,1
16434.0,3,724.22,0,241.40666666666667,1
16440.0,1,272.46,22,272.46,1
16441.0,1,211.0,99,211.0,1
16442.0,2,437.03,35,218.515,1
16444.0,2,240.08,2,120.04,1
16446.0,1,2.9,13,2.9,1
16448.0,1,188.89000000000001,6,188.89000000000001,1
16449.0,2,707.69,5,353.845,1
16455.0,5,1133.78,12,226.756,1
16456.0,3,1576.6100000000001,35,525.5366666666667,0
16457.0,1,208.36,26,208.36,1
16458.0,6,1139.4,25,189.9,0
16462.0,1,34.0,91,34.0,0
16463.0,1,319.37,12,319.37,1
16466.0,2,324.07000000000005,16,162.03500000000003,0
16469.0,2,276.88,54,138.44,1
16470.0,2,345.66,0,172.83,0
16471.0,1,223.95000000000002,82,223.95000000000002,1
16473.0,2,217.81,95,108.905,0
16475.0,1,310.0,81,310.0,0
16477.0,5,1552.51,22,310.502,0
16483.0,1,139.35,0,139.35,1
16493.0,2,367.8,93,183.9,0
16494.0,1,826.53,104,826.53,1
16495.0,2,246.51,84,123.255,1
16496.0,2,1185.04,15,592.52,1
16497.0,5,1550.7,11,310.14,1
16499.0,2,365.45,168,182.725,1
16500.0,1,165.0,138,165.0,1
16503.0,3,1093.39,22,364.46333333333337,0
16509.0,1,363.70000000000005,104,363.70000000000005,1
16510.0,1,248.1,180,248.1,1
16511.0,1,340.75,74,340.75,0
16515.0,2,622.33,54,311.165,0
16517.0,1,162.70000000000002,85,162.70000000000002,1
16518.0,1,190.7,92,190.7,1
16519.0,1,103.7,173,103.7,1
16520.0,2,622.92,47,311.46,0
16523.0,8,2835.6,7,354.45,0
16525.0,14,7088.29,4,506.30642857142857,0
16531.0,3,484.83,102,161.60999999999999,0
16532.0,1,1910.4,146,1910.4,0
16539.0,3,1053.61,27,351.2033333333333,1
16546.0,2,787.15,98,393.575,1
16549.0,1,119.49000000000001,142,119.49000000000001,0
16550.0,2,1038.91,43,519.455,0
16551.0,1,311.07,144,311.07,0
16552.0,2,379.73,50,189.865,1
16553.0,9,4731.18,13,525.6866666666667,0
16554.0,2,314.11,30,157.055,1
16556.0,4,1638.82,9,409.705,0
16558.0,10,3450.58,0,345.058,0
16560.0,1,332.18,166,332.18,1
16565.0,1,173.7,172,173.7,1
16566.0,2,280.12,0,140.06,0
16567.0,2,865.6,2,432.8,1
16570.0,3,1473.23,13,491.07666666666665,0
16571.0,1,436.68,89,436.68,0
16572.0,1,342.58,83,342.58,0
16573.0,1,292.63,98,292.63,1
16583.0,1,233.45,181,233.45,1
16584.0,1,611.94,62,611.94,1
16586.0,1,463.95,56,463.95,1
16587.0,1,225.15,40,225.15,1
16592.0,6,1152.83,9,192.13833333333332,0
16593.0,1,69.6,135,69.6,0
16596.0,1,120.65,174,120.65,1
16598.0,1,145.05,93,145.05,1
16600.0,2,237.46,61,118.73,1
16607.0,7,1717.06,15,245.2942857142857,0
16609.0,3,1987.6200000000001,5,662.5400000000001,0
16610.0,1,75.66,27,75.66,1
16612.0,1,280.05,119,280.05,0
16617.0,1,151.85,43,151.85,1
16618.0,4,1441.29,18,360.3225,1
16619.0,1,226.21,71,226.21,1
16620.0,1,95.75999999999999,68,95.75999999999999,1
16621.0,2,490.7,23,245.35,0
16623.0,1,129.45000000000002,53,129.45000000000002,1
16624.0,1,426.43,5,426.43,1
16625.0,1,333.08,82,333.08,1
16626.0,1,795.75,74,795.75,0
16628.0,2,712.91,26,356.455,0
16633.0,1,447.52000000000004,42,447.52000000000004,0
16634.0,2,217.9,30,108.95,1
16637.0,1,303.62,33,303.62,0
16638.0,6,1211.44,65,201.90666666666667,0
16639.0,2,471.15000000000003,14,235.57500000000002,1
16642.0,1,307.73,15,307.73,1
16643.0,1,487.51,53,487.51,1
16644.0,1,722.41,20,722.41,0
16647.0,1,127.75,12,127.75,0
16652.0,3,3054.62,20,1018.2066666666666,0
16654.0,2,501.85,43,250.925,0
16655.0,1,812.25,139,812.25,0
16656.0,6,3557.48,0,592.9133333333333,0
16657.0,1,242.55,62,242.55,0
16658.0,1,123.24,176,123.24,1
16660.0,2,384.36,18,192.18,1
16665.0,1,135.4,170,135.4,1
16667.0,1,203.35,92,203.35,1
16668.0,2,122.58,22,61.29,0
16670.0,5,1948.22,55,389.644,0
16672.0,8,3488.34,12,436.0425,0
16676.0,3,1098.5,21,366.1666666666667,1
16678.0,5,1266.65,5,253.33,0
16679.0,1,129.75,174,129.75,1
16681.0,3,875.84,13,291.94666666666666,0
16684.0,13,25075.94,13,1928.9184615384615,0
16686.0,4,1229.57,2,307.3925,0
16690.0,1,86.5,9,86.5,1
16692.0,2,1276.0,64,638.0,1
16693.0,1,157.56,79,157.56,1
16696.0,3,558.9,11,186.29999999999998,0
16697.0,1,112.75,49,112.75,1
16698.0,2,1998.0,34,999.0,1
16700.0,7,2948.23,9,421.17571428571426,0
16701.0,5,1895.17,13,379.034,0
16705.0,8,6608.49,15,826.06125,0
16709.0,4,1984.5900000000001,7,496.14750000000004,1
16710.0,6,1637.64,15,272.94,0
16711.0,2,598.8,110,299.4,0
16712.0,4,1204.37,20,301.0925,0
16713.0,8,2611.63,43,326.45375,0
16714.0,3,1161.53,26,387.1766666666667,1
16716.0,2,901.2,74,450.6,1
