customer_id,segment,signup_date,email_signup
1919,other,2025-09-11,0
1920,other,2025-08-13,0
1921,other,2024-10-29,0
1922,casual,2025-06-13,1
1923,casual,2025-04-18,1
1924,other,2025-11-22,0
1925,other,2026-09-27,0
1926,casual,2026-02-17,0
1927,casual,2026-08-02,1
1928,casual,2025-02-18,1
1929,dedicated,2025-03-07,0
1930,other,2026-04-02,0
1931,other,2025-05-15,1
1932,dedicated,2026-06-12,0
1933,casual,2025-09-04,0
1934,dedicated,2025-02-24,1
1935,dedicated,2026-06-09,1
1936,casual,2025-11-06,0
1937,casual,2026-05-09,1
1938,other,2025-08-27,0
1939,other,2025-01-01,0
1940,casual,2026-02-10,1
1941,casual,2024-12-30,0
1942,other,2026-01-28,0
1943,casual,2025-08-01,1
1944,casual,2026-05-01,0
1945,other,2026-06-28,0
1946,casual,2025-07-25,1
1947,casual,2026-07-06,0
1948,other,2024-12-20,0
1949,casual,2024-12-18,0
1950,other,2026-09-26,0
1951,casual,2025-11-24,1
1952,dedicated,2025-08-26,1
1953,casual,2025-01-22,0
1954,other,2025-04-29,1
1955,dedicated,2026-02-13,0
1956,casual,2026-05-23,1
1957,other,2026-07-31,0
1958,casual,2025-07-25,1
1959,casual,2025-08-28,1
1960,casual,2025-01-28,1
1961,other,2024-11-30,0
1962,casual,2025-08-16,0
1963,other,2025-11-27,0
1964,other,2024-12-16,1
1965,dedicated,2025-07-26,0
1966,dedicated,2026-01-12,1
1967,dedicated,2026-05-15,1
1968,casual,2026-08-17,0
1969,casual,2025-06-06,0
1970,casual,2025-07-13,0
1971,casual,2026-07-01,0
1972,casual,2026-02-19,0
1973,other,2025-04-18,0
1974,casual,2026-02-13,1
1975,casual,2025-01-23,1
1976,casual,2025-08-24,1
1977,casual,2025-05-12,1
1978,casual,2026-09-25,0
1979,casual,2024-10-26,1
1980,other,2026-06-18,1
1981,dedicated,2025-04-24,1
1982,dedicated,2024-10-27,1
1983,casual,2026-01-25,0
1984,dedicated,2026-02-07,0
1985,other,2025-01-12,1
1986,dedicated,2024-10-28,1
1987,casual,2024-12-21,0
1988,other,2025-07-26,0
1989,casual,2025-01-05,0
1990,casual,2026-02-26,0
1991,casual,2024-11-26,1
1992,casual,2026-04-29,0
1993,other,2026-07-01,0
1994,casual,2026-03-08,0
1995,casual,2026-08-21,0
1996,other,2026-08-17,0
1997,other,2024-11-03,0
1998,casual,2025-06-07,0
1999,dedicated,2026-04-08,1
2000,other,2025-06-05,1
2001,dedicated,2026-03-23,1
2002,dedicated,2026-04-19,0
2003,casual,2026-09-28,1
2004,casual,2025-05-29,1
2005,casual,2025-06-11,0
2006,casual,2024-10-18,0
2007,other,2025-04-27,0
2008,other,2025-04-23,0
2009,casual,2025-08-27,1
2010,other,2025-08-04,0
2011,casual,2026-06-18,0
2012,other,2026-04-18,0
2013,casual,2026-03-16,0
2014,casual,2024-10-04,1
2015,dedicated,2025-09-10,1
2016,casual,2026-03-17,1
2017,casual,2025-03-28,1
2018,casual,2025-08-07,0
2019,other,2026-03-15,0
2020,other,2026-05-04,0
2021,casual,2026-06-16,1
2022,other,2025-08-10,0
2023,other,2025-07-19,0
2024,dedicated,2025-07-07,1
2025,casual,2026-02-01,0
2026,casual,2025-08-03,0
2027,dedicated,2025-07-20,1
2028,dedicated,2025-01-31,0
2029,other,2025-09-15,0
2030,other,2025-03-23,0
2031,dedicated,2025-10-19,1
2032,other,2026-07-11,1
2033,other,2026-04-20,0
2034,casual,2025-09-14,0
2035,dedicated,2026-09-14,1
2036,other,2026-09-16,0
2037,casual,2025-08-21,1
2038,dedicated,2026-04-11,0
2039,casual,2025-06-07,1
2040,casual,2026-07-04,0
2041,casual,2025-06-30,1
2042,dedicated,2025-04-07,1
2043,other,2025-01-06,0
2044,casual,2026-06-08,1
2045,other,2025-05-05,0
2046,casual,2026-05-17,0
2047,casual,2024-12-03,1
2048,dedicated,2025-10-01,1
2049,other,2025-08-09,0
2050,dedicated,2025-08-17,1
2051,casual,2025-01-31,0
2052,casual,2024-11-23,1
2053,other,2025-06-10,0
2054,casual,2025-09-09,0
2055,casual,2026-05-03,0
2056,casual,2025-09-03,1
2057,other,2025-03-29,1
2058,casual,2025-04-10,0
2059,casual,2025-12-21,0
2060,dedicated,2025-08-15,1
2061,other,2026-07-20,0
2062,casual,2025-08-18,1
2063,casual,2025-11-18,1
2064,casual,2024-11-16,1
2065,other,2025-02-19,0
2066,casual,2026-06-13,1
2067,casual,2025-06-09,1
2068,other,2025-08-04,1
2069,casual,2025-12-05,0
2070,other,2024-11-12,0
2071,casual,2025-10-05,0
2072,casual,2025-06-10,1
2073,casual,2025-01-17,0
2074,casual,2025-08-02,1
2075,dedicated,2025-08-23,0
2076,casual,2025-02-14,0
2077,dedicated,2025-11-01,1
2078,other,2026-03-29,1
2079,casual,2025-04-14,0
2080,other,2026-09-06,0
2081,casual,2025-12-22,0
2082,casual,2026-04-18,0
2083,casual,2024-11-21,0
2084,casual,2026-04-14,1
2085,other,2025-06-03,0
2086,casual,2026-03-03,1
2087,other,2026-05-11,0
2088,casual,2025-04-01,1
2089,other,2025-04-08,0
2090,other,2024-11-13,0
2091,other,2025-12-16,0
2092,casual,2026-04-19,1
2093,casual,2025-07-27,1
2094,other,2025-01-26,0
2095,casual,2025-05-20,0
2096,casual,2025-07-22,1
2097,other,2026-07-31,0
2098,dedicated,2024-12-30,1
2099,casual,2025-06-08,1
2100,casual,2026-01-09,0
2101,casual,2025-03-22,1
2102,other,2026-07-08,1
2103,dedicated,2026-07-26,1
2104,casual,2025-07-05,0
2105,other,2026-03-29,0
2106,other,2026-04-05,1
2107,other,2026-02-10,0
2108,casual,2025-02-14,0
2109,casual,2024-11-06,0
2110,other,2025-06-11,1
2111,casual,2025-01-04,0
2112,casual,2025-05-02,1
2113,other,2026-01-09,0
2114,casual,2025-12-04,1
2115,other,2025-03-02,1
2116,other,2024-10-13,0
2117,casual,2025-03-14,0
2118,casual,2025-08-29,1
2119,casual,2026-04-22,1
2120,casual,2025-06-24,0
2121,casual,2025-04-27,0
2122,other,2025-11-07,1
2123,dedicated,2024-11-22,1
2124,casual,2025-03-14,0
2125,other,2024-10-27,0
2126,casual,2025-10-19,0
2127,casual,2025-08-20,0
2128,other,2025-11-30,0
2129,other,2025-12-25,1
2130,other,2025-07-16,0
2131,other,2026-06-27,1
2132,casual,2026-08-02,0
2133,casual,2024-12-20,0
2134,casual,2026-08-03,0
2135,casual,2025-02-21,1
2136,casual,2025-03-31,1
2137,casual,2025-10-22,1
2138,casual,2024-10-22,0
2139,casual,2025-06-23,1
2140,other,2025-02-20,0
2141,other,2025-09-18,0
2142,dedicated,2026-05-18,1
2143,casual,2026-08-06,0
2144,casual,2025-03-04,0
2145,dedicated,2025-11-02,0
2146,dedicated,2025-09-12,1
2147,other,2025-07-31,1
2148,dedicated,2026-01-05,1
2149,other,2026-09-23,1
2150,other,2025-07-23,0
2151,other,2024-11-17,1
2152,casual,2026-07-31,0
2153,casual,2026-08-12,0
2154,other,2025-05-24,1
2155,casual,2025-10-02,1
2156,casual,2026-06-22,0
2157,casual,2025-10-03,1
2158,dedicated,2025-09-17,1
2159,casual,2026-08-05,0
2160,casual,2026-05-29,1
2161,dedicated,2025-10-06,0
2162,other,2025-01-26,0
2163,casual,2025-08-17,0
2164,casual,2026-02-06,1
2165,casual,2025-04-17,1
2166,dedicated,2025-10-28,1
2167,casual,2026-01-24,0
2168,other,2024-12-02,0
2169,casual,2025-11-20,0
2170,other,2026-03-23,1
2171,casual,2025-03-06,0
2172,casual,2025-11-05,0
2173,casual,2026-03-02,0
2174,other,2024-11-02,1
2175,casual,2026-01-14,0
2176,other,2025-04-08,1
2177,casual,2025-07-18,1
2178,casual,2026-01-17,0
2179,other,2024-10-04,0
2180,casual,2024-10-13,1
2181,other,2025-08-23,0
2182,casual,2026-08-25,0
2183,casual,2024-10-05,1
2184,dedicated,2026-04-29,0
2185,casual,2024-11-24,1
2186,casual,2025-09-22,1
2187,dedicated,2025-08-11,1
2188,other,2025-09-07,0
2189,casual,2024-11-29,1
2190,casual,2026-04-04,1
2191,other,2025-04-20,0
2192,other,2026-04-16,0
2193,dedicated,2026-01-22,1
2194,casual,2025-11-07,0
2195,other,2025-05-14,0
2196,dedicated,2026-01-20,1
2197,casual,2026-09-29,0
2198,dedicated,2026-08-05,1
2199,dedicated,2026-07-31,1
2200,other,2025-03-10,0
2201,casual,2025-12-02,1
2202,casual,2025-07-18,1
2203,other,2026-09-06,0
2204,other,2026-08-25,0
2205,casual,2026-06-26,1
2206,other,2025-01-27,0
2207,casual,2025-05-21,0
2208,dedicated,2026-03-04,1
2209,casual,2026-04-01,1
2210,other,2025-06-13,0
2211,casual,2025-01-08,1
2212,other,2025-01-08,0
2213,casual,2026-02-12,0
2214,casual,2025-08-28,0
2215,other,2025-09-24,0
2216,dedicated,2026-05-19,0
2217,dedicated,2024-10-13,1
2218,casual,2026-04-04,1
2219,casual,2025-04-19,0
2220,casual,2026-08-11,0
2221,other,2026-08-29,0
2222,other,2025-10-02,0
2223,other,2025-05-19,1
2224,dedicated,2025-03-20,1
2225,casual,2025-02-10,0
2226,casual,2026-09-30,0
2227,other,2025-02-14,0
2228,other,2025-08-22,0
2229,casual,2025-09-15,0
2230,casual,2026-02-08,1
2231,casual,2026-06-08,1
2232,casual,2025-11-12,0
2233,dedicated,2026-04-07,0
2234,other,2025-11-18,0
2235,dedicated,2025-08-15,1
2236,casual,2025-01-24,1
2237,casual,2025-03-02,1
2238,casual,2025-08-12,0
2239,other,2024-11-03,0
2240,other,2025-05-19,0
2241,casual,2025-09-03,1
2242,other,2025-09-11,0
2243,casual,2026-05-18,0
2244,casual,2026-09-07,1
2245,casual,2026-03-17,0
2246,casual,2024-11-28,0
2247,dedicated,2025-07-26,1
2248,dedicated,2026-03-17,1
2249,casual,2025-12-09,0
2250,other,2025-08-31,0
2251,dedicated,2025-08-15,0
2252,casual,2025-07-24,0
2253,casual,2025-11-27,1
2254,casual,2025-02-08,0
2255,other,2025-10-13,0
2256,other,2025-02-28,1
2257,dedicated,2026-02-10,0
2258,dedicated,2026-06-24,1
2259,casual,2025-10-06,1
2260,casual,2025-07-10,1
2261,other,2026-08-18,0
2262,casual,2026-01-25,1
2263,casual,2025-08-09,1
2264,dedicated,2024-10-22,1
2265,casual,2024-10-12,1
2266,casual,2025-03-11,0
2267,other,2025-03-22,0
2268,other,2026-03-11,1
2269,casual,2025-10-01,1
2270,dedicated,2026-09-30,0
2271,casual,2025-10-30,1
2272,casual,2026-07-22,1
2273,other,2025-11-08,0
2274,other,2025-06-19,0
2275,dedicated,2026-03-06,1
2276,dedicated,2025-08-25,1
2277,other,2025-04-19,0
2278,casual,2025-09-11,0
2279,other,2026-01-29,0
2280,other,2025-07-02,0
2281,casual,2026-02-26,0
2282,other,2026-09-16,0
2283,casual,2025-07-28,1
2284,other,2025-05-04,0
2285,casual,2025-07-21,0
2286,other,2026-06-04,0
2287,other,2025-02-08,0
2288,casual,2026-09-11,0
2289,other,2025-07-30,0
2290,dedicated,2026-06-07,1
2291,casual,2026-04-28,1
2292,casual,2026-04-26,1
2293,other,2026-07-26,0
2294,dedicated,2025-02-12,1
2295,dedicated,2025-12-08,1
2296,casual,2024-12-12,0
2297,casual,2025-05-07,1
2298,dedicated,2024-10-30,1
2299,other,2026-02-11,0
2300,dedicated,2025-12-18,1
2301,casual,2026-03-25,0
2302,casual,2025-02-06,0
2303,casual,2025-05-31,0
2304,other,2026-02-06,1
2305,casual,2026-05-27,0
2306,casual,2026-07-09,0
2307,casual,2024-11-23,1
2308,casual,2025-07-21,0
2309,other,2024-10-08,0
2310,other,2026-05-21,0
2311,casual,2024-12-29,0
2312,dedicated,2026-05-24,1
2313,dedicated,2025-01-22,1
2314,casual,2024-10-12,0
2315,dedicated,2026-07-04,1
2316,other,2025-08-17,1
2317,dedicated,2025-08-07,1
2318,dedicated,2026-01-16,0
2319,casual,2025-04-19,1
2320,other,2026-02-17,0
2321,casual,2025-08-10,0
2322,casual,2025-04-18,1
2323,casual,2025-07-16,0
2324,other,2024-10-05,1
2325,casual,2025-05-09,0
2326,casual,2025-12-06,0
2327,dedicated,2025-01-09,1
2328,other,2024-12-26,0
2329,dedicated,2026-01-22,1
2330,casual,2025-08-09,0
2331,casual,2025-01-08,1
2332,other,2026-03-30,0
2333,casual,2026-04-20,0
2334,dedicated,2024-10-26,1
2335,casual,2025-02-25,0
2336,dedicated,2025-06-28,1
2337,casual,2026-03-18,0
2338,casual,2024-11-24,1
2339,other,2026-05-12,0
2340,dedicated,2025-05-22,1
2341,casual,2024-12-31,1
2342,dedicated,2026-06-23,0
2343,casual,2024-12-03,0
2344,casual,2025-01-03,0
2345,casual,2026-08-25,0
2346,other,2025-10-15,0
2347,other,2025-09-04,0
2348,other,2026-02-14,1
2349,other,2026-01-04,1
2350,casual,2025-12-22,0
2351,other,2024-10-17,0
2352,dedicated,2025-11-07,1
2353,other,2025-04-22,1
2354,dedicated,2026-05-13,0
2355,dedicated,2025-10-04,1
2356,other,2024-12-30,0
2357,other,2026-07-09,1
2358,casual,2025-04-26,1
2359,dedicated,2025-04-17,1
2360,dedicated,2026-08-15,0
2361,dedicated,2026-04-19,1
2362,dedicated,2026-06-20,1
2363,casual,2026-01-27,0
2364,casual,2026-07-27,0
2365,other,2024-12-24,0
2366,other,2025-12-12,0
2367,casual,2025-05-03,0
2368,casual,2025-07-18,0
2369,casual,2025-03-23,0
2370,other,2025-02-27,0
2371,dedicated,2025-08-20,0
2372,casual,2026-08-02,1
2373,dedicated,2026-01-07,1
2374,dedicated,2025-06-13,1
2375,dedicated,2025-08-13,1
2376,dedicated,2025-10-22,0
2377,casual,2025-03-28,1
2378,dedicated,2025-10-16,1
2379,casual,2026-02-20,0
2380,casual,2025-03-27,1
2381,dedicated,2025-12-01,1
2382,casual,2026-03-02,1
2383,casual,2025-10-15,0
2384,casual,2025-05-02,0
2385,casual,2025-11-09,0
2386,casual,2026-05-03,0
2387,dedicated,2025-03-11,1
2388,casual,2025-11-24,0
2389,casual,2026-02-09,0
2390,casual,2025-05-23,1
2391,casual,2025-07-10,0
2392,other,2026-07-11,0
2393,casual,2025-06-23,1
2394,casual,2025-12-11,1
2395,other,2025-01-18,0
2396,other,2026-08-07,1
2397,casual,2025-12-10,0
2398,other,2026-04-09,0
2399,casual,2025-12-14,0
2400,casual,2025-06-17,1
2401,other,2025-06-06,0
2402,other,2026-02-24,0
2403,dedicated,2026-06-20,1
2404,casual,2025-01-02,1
2405,dedicated,2026-06-10,1
2406,casual,2026-05-29,0
2407,other,2024-12-19,0
2408,other,2024-12-18,1
2409,other,2026-02-20,0
2410,dedicated,2026-06-08,1
2411,other,2025-07-15,1
2412,other,2026-01-11,0
2413,casual,2026-09-30,0
2414,casual,2025-05-24,0
2415,dedicated,2025-03-14,1
2416,other,2026-09-24,0
2417,dedicated,2025-04-23,1
2418,other,2025-09-10,1
2419,casual,2025-08-19,1
2420,dedicated,2025-10-17,0
2421,casual,2025-04-15,0
2422,casual,2026-02-08,1
2423,casual,2026-02-18,1
2424,dedicated,2025-02-24,1
2425,casual,2025-09-17,1
2426,casual,2024-11-11,1
2427,casual,2025-03-11,1
2428,dedicated,2026-09-21,1
2429,other,2025-10-05,0
2430,dedicated,2025-12-29,1
2431,casual,2026-07-11,1
2432,other,2026-03-06,0
2433,dedicated,2026-05-02,1
2434,casual,2026-03-04,0
2435,casual,2025-09-30,1
2436,other,2026-01-05,0
2437,other,2025-04-29,0
2438,casual,2026-07-13,0
2439,casual,2025-02-09,1
2440,casual,2026-07-08,0
2441,dedicated,2026-07-04,1
2442,casual,2025-01-12,1
2443,casual,2026-03-03,1
2444,casual,2026-09-23,0
2445,dedicated,2025-11-22,1
2446,casual,2025-06-06,0
2447,other,2026-07-04,0
2448,dedicated,2025-10-10,1
2449,other,2024-12-28,1
2450,casual,2025-03-31,0
2451,casual,2026-02-11,1
2452,casual,2025-08-29,0
2453,casual,2025-03-08,1
2454,casual,2026-05-07,1
2455,other,2024-12-28,0
2456,casual,2025-03-09,1
2457,dedicated,2025-09-05,1
2458,casual,2024-10-29,0
2459,other,2025-07-10,1
2460,other,2026-07-27,0
2461,casual,2026-08-19,1
2462,casual,2026-06-29,1
2463,other,2025-05-25,0
2464,dedicated,2024-11-17,1
2465,other,2026-05-18,0
2466,casual,2025-06-30,0
2467,casual,2026-03-31,1
2468,casual,2024-12-26,0
2469,other,2026-01-31,0
2470,casual,2025-12-03,1
2471,casual,2026-08-03,1
2472,dedicated,2024-12-14,1
2473,casual,2025-07-25,1
2474,other,2026-09-23,0
2475,casual,2025-07-12,0
2476,dedicated,2026-01-24,1
2477,other,2025-01-26,0
2478,other,2026-03-16,0
2479,other,2025-04-20,0
2480,casual,2025-11-22,0
2481,casual,2026-07-05,1
2482,casual,2026-01-26,0
2483,casual,2025-09-12,0
2484,dedicated,2025-02-16,1
2485,casual,2025-06-07,0
2486,casual,2026-06-12,0
2487,other,2025-03-07,1
2488,other,2026-01-23,0
2489,casual,2025-09-20,0
2490,other,2025-05-23,1
2491,casual,2026-03-08,1
2492,casual,2025-06-22,0
2493,casual,2025-04-28,0
2494,other,2025-10-22,0
2495,casual,2026-04-07,0
2496,other,2026-06-23,0
2497,casual,2026-01-03,1
2498,casual,2026-01-27,0
2499,other,2026-04-28,0
2500,casual,2025-04-15,0
2501,other,2025-04-02,1
2502,other,2025-09-19,1
2503,casual,2026-01-04,0
2504,casual,2026-01-15,1
2505,dedicated,2025-01-21,1
2506,dedicated,2026-04-23,0
2507,other,2025-06-23,0
2508,other,2026-07-03,0
2509,casual,2026-03-13,1
2510,other,2026-09-18,1
2511,other,2026-01-05,0
2512,dedicated,2025-10-21,1
2513,casual,2025-02-15,1
2514,other,2025-07-19,0
2515,casual,2026-06-19,1
2516,dedicated,2025-07-06,1
2517,other,2024-11-08,0
2518,dedicated,2025-03-28,1
2519,casual,2025-12-09,1
2520,other,2026-01-03,0
2521,casual,2026-09-19,0
2522,other,2026-08-13,0
2523,casual,2025-10-23,1
2524,casual,2025-11-09,1
2525,other,2026-05-08,1
2526,casual,2024-11-05,1
2527,dedicated,2025-12-09,1
2528,other,2025-09-12,1
2529,dedicated,2026-04-25,0
2530,casual,2026-05-08,0
2531,casual,2026-01-22,1
2532,other,2026-01-23,1
2533,other,2026-02-17,1
2534,dedicated,2025-11-28,1
2535,other,2025-03-16,0
2536,dedicated,2025-04-26,1
2537,casual,2026-03-26,0
2538,casual,2025-12-26,0
2539,dedicated,2025-03-23,1
2540,casual,2026-07-03,0
2541,casual,2026-09-16,0
2542,casual,2026-01-01,0
2543,casual,2025-03-16,0
2544,dedicated,2026-08-16,1
2545,other,2025-03-22,1
2546,casual,2025-08-12,1
2547,casual,2026-06-19,1
2548,casual,2025-10-16,0
2549,casual,2025-03-27,1
2550,casual,2024-11-28,0
2551,casual,2025-06-21,0
2552,other,2026-02-03,0
2553,casual,2026-03-06,0
2554,dedicated,2025-03-12,1
2555,other,2025-01-24,0
2556,casual,2026-02-25,0
2557,casual,2025-01-25,1
2558,casual,2024-11-16,0
2559,casual,2025-09-21,1
2560,other,2025-11-21,0
2561,casual,2025-03-27,0
2562,other,2025-03-04,0
2563,dedicated,2025-03-22,1
2564,casual,2025-06-08,0
2565,other,2024-10-07,0
2566,casual,2024-10-09,0
2567,other,2025-06-28,0
2568,dedicated,2024-10-15,1
2569,dedicated,2025-05-21,0
2570,other,2025-11-29,0
2571,dedicated,2024-10-23,1
2572,other,2025-12-26,1
2573,other,2025-12-28,0
2574,casual,2025-11-23,1
2575,other,2026-01-01,0
2576,casual,2026-05-14,1
2577,casual,2024-11-21,0
2578,dedicated,2025-02-01,1
2579,other,2025-05-20,0
2580,casual,2026-02-15,0
2581,casual,2026-06-30,1
2582,dedicated,2026-08-02,1
2583,casual,2025-11-29,0
2584,other,2025-07-27,0
2585,dedicated,2025-07-28,1
2586,other,2024-11-13,1
2587,casual,2025-09-05,1
2588,casual,2025-10-10,0
2589,casual,2025-03-02,0
2590,casual,2026-04-14,0
2591,dedicated,2026-05-16,1
2592,dedicated,2025-05-09,1
2593,casual,2026-07-30,1
2594,casual,2024-12-18,0
2595,other,2026-07-27,0
2596,dedicated,2026-04-14,1
2597,casual,2025-03-13,0
2598,casual,2026-01-18,1
2599,dedicated,2025-05-15,0
2600,casual,2026-05-07,1
2601,casual,2025-01-26,0
2602,casual,2025-03-28,1
2603,casual,2025-05-13,0
2604,casual,2025-02-23,0
2605,dedicated,2025-05-31,1
2606,casual,2025-12-14,0
2607,casual,2026-01-06,0
2608,casual,2025-11-09,0
2609,other,2025-02-16,0
2610,other,2025-02-25,0
2611,casual,2026-08-03,0
2612,casual,2025-04-02,0
2613,casual,2024-12-15,0
2614,casual,2025-08-28,0
2615,casual,2024-10-06,1
2616,other,2025-06-08,0
2617,casual,2026-06-17,1
2618,dedicated,2025-04-14,1
2619,dedicated,2026-02-26,1
2620,casual,2025-09-23,1
2621,casual,2025-06-17,0
2622,casual,2026-01-26,0
2623,other,2025-12-09,1
2624,casual,2025-05-21,0
2625,dedicated,2025-03-13,0
2626,casual,2026-08-01,0
2627,casual,2025-01-31,0
2628,dedicated,2026-09-01,0
2629,other,2025-09-09,0
2630,dedicated,2026-09-28,0
2631,dedicated,2025-06-15,0
2632,casual,2025-11-17,1
2633,casual,2025-12-24,0
2634,casual,2025-06-05,0
2635,other,2025-03-09,0
2636,dedicated,2025-10-15,0
2637,casual,2026-01-27,1
2638,casual,2025-04-09,1
2639,casual,2026-04-13,0
2640,dedicated,2026-01-10,1
2641,casual,2025-01-30,0
2642,other,2026-08-17,0
2643,dedicated,2024-11-02,1
2644,dedicated,2026-01-21,0
2645,dedicated,2025-08-17,1
2646,casual,2026-01-21,0
2647,other,2026-04-19,1
2648,casual,2026-02-14,0
2649,casual,2026-01-19,1
2650,other,2026-06-06,0
2651,casual,2026-02-25,1
2652,dedicated,2026-05-18,1
2653,casual,2025-07-22,0
2654,casual,2025-02-26,0
2655,casual,2025-03-21,1
2656,casual,2025-12-21,0
2657,other,2025-10-24,1
2658,casual,2024-11-26,1
2659,other,2025-02-27,1
2660,other,2026-09-07,0
2661,other,2026-03-15,0
2662,other,2026-04-05,0
2663,casual,2025-02-21,0
2664,other,2024-11-16,0
2665,other,2025-05-01,0
2666,casual,2026-06-18,0
2667,casual,2025-10-05,1
2668,other,2026-04-26,1
2669,casual,2025-09-21,1
2670,casual,2025-09-23,0
2671,casual,2025-12-13,0
2672,casual,2026-09-01,1
2673,other,2025-08-16,0
2674,other,2025-12-09,0
2675,casual,2026-08-03,1
2676,other,2025-06-29,1
2677,other,2026-06-06,1
2678,other,2025-10-26,0
2679,other,2026-07-04,0
2680,other,2025-09-07,0
2681,dedicated,2026-01-03,1
2682,casual,2025-05-24,0
2683,other,2026-01-07,1
2684,other,2025-05-27,0
2685,other,2025-12-19,0
2686,casual,2026-04-29,0
2687,dedicated,2025-08-14,1
2688,other,2025-08-10,0
2689,other,2025-05-24,1
2690,other,2026-03-18,0
2691,casual,2025-12-07,1
2692,other,2025-10-13,0
2693,casual,2024-10-19,0
2694,casual,2024-12-20,0
2695,casual,2024-10-06,1
2696,dedicated,2026-06-13,1
2697,casual,2026-06-14,0
2698,dedicated,2024-11-19,0
2699,casual,2024-11-03,0
2700,dedicated,2026-04-24,1
2701,other,2025-10-19,0
2702,casual,2025-05-14,1
2703,casual,2025-12-23,1
2704,casual,2025-03-22,0
2705,dedicated,2025-02-22,0
2706,casual,2025-06-26,1
2707,dedicated,2026-07-16,0
2708,casual,2026-04-14,0
2709,casual,2025-02-16,0
2710,other,2025-11-15,1
2711,casual,2026-07-08,1
2712,other,2026-08-26,1
2713,other,2026-04-10,1
2714,casual,2025-01-03,1
2715,casual,2025-03-25,1
2716,other,2025-03-09,1
2717,dedicated,2025-01-19,1
2718,other,2025-02-05,0
2719,casual,2025-05-19,0
2720,casual,2025-11-10,1
2721,other,2025-07-18,0
2722,other,2025-08-04,1
2723,casual,2025-03-29,1
2724,other,2025-01-19,0
2725,casual,2026-09-30,1
2726,casual,2025-12-12,1
2727,dedicated,2025-03-17,1
2728,casual,2026-05-15,0
2729,casual,2026-05-30,0
2730,other,2026-09-06,0
2731,casual,2025-01-25,1
2732,casual,2026-01-11,1
2733,dedicated,2026-09-16,1
2734,casual,2026-05-12,1
2735,dedicated,2025-03-14,0
2736,casual,2026-07-14,0
2737,other,2025-08-04,0
2738,casual,2025-09-22,0
2739,other,2025-11-12,1
2740,casual,2026-04-17,1
2741,other,2024-12-27,0
2742,dedicated,2025-10-29,1
2743,other,2026-05-20,0
2744,casual,2025-11-05,0
2745,casual,2025-04-19,1
2746,dedicated,2024-11-11,1
2747,other,2025-11-05,0
2748,casual,2026-02-26,1
2749,other,2025-11-06,1
2750,casual,2026-09-15,0
2751,casual,2025-12-14,0
2752,other,2025-10-07,0
2753,other,2024-11-10,1
2754,casual,2025-11-12,1
2755,other,2025-02-01,0
2756,other,2026-03-14,0
2757,casual,2025-01-26,1
2758,dedicated,2026-07-24,1
2759,other,2025-05-09,1
2760,dedicated,2025-08-13,0
2761,casual,2025-01-14,0
2762,other,2025-03-03,0
2763,casual,2026-08-05,1
2764,dedicated,2025-04-26,1
2765,dedicated,2025-10-10,1
2766,dedicated,2026-09-17,1
2767,casual,2025-12-30,1
2768,other,2024-10-31,0
2769,dedicated,2025-06-18,1
2770,dedicated,2025-07-10,0
2771,other,2025-04-20,0
2772,casual,2025-03-26,1
2773,dedicated,2025-10-03,1
2774,casual,2025-07-03,0
2775,casual,2025-05-03,1
2776,casual,2025-07-29,0
2777,casual,2025-06-08,1
2778,other,2025-03-16,0
2779,dedicated,2025-08-27,1
2780,casual,2026-08-19,0
2781,casual,2025-10-05,1
2782,dedicated,2025-12-11,1
2783,casual,2026-09-19,0
2784,dedicated,2025-12-22,1
2785,dedicated,2025-03-13,0
2786,casual,2025-07-18,0
2787,casual,2025-09-22,0
2788,other,2025-09-12,0
2789,casual,2025-01-18,0
2790,other,2024-12-17,1
2791,casual,2025-06-13,1
2792,casual,2026-07-30,1
2793,other,2026-03-08,1
2794,casual,2026-06-07,0
2795,dedicated,2025-02-05,1
2796,casual,2025-07-30,0
2797,other,2025-11-29,0
2798,other,2025-08-14,0
2799,casual,2025-08-01,0
2800,casual,2025-06-20,0
2801,other,2024-11-07,0
2802,other,2026-06-18,0
2803,dedicated,2026-08-13,1
2804,casual,2024-11-29,0
2805,casual,2025-07-29,1
2806,casual,2025-10-14,1
2807,other,2026-04-26,0
2808,dedicated,2026-09-21,1
2809,other,2025-07-31,1
2810,casual,2026-03-31,1
2811,other,2026-08-16,0
2812,casual,2026-05-30,0
2813,dedicated,2025-05-01,0
2814,other,2026-05-20,0
2815,casual,2025-07-28,0
2816,casual,2024-10-13,0
2817,other,2026-04-07,0
2818,other,2026-06-02,1
2819,casual,2025-06-08,0
2820,casual,2025-08-26,1
2821,casual,2025-06-23,1
2822,casual,2024-12-25,0
2823,casual,2026-09-27,1
2824,other,2024-10-17,0
2825,casual,2025-11-10,0
2826,dedicated,2024-10-11,1
2827,other,2026-02-16,0
2828,casual,2026-07-20,0
2829,casual,2026-01-13,0
2830,dedicated,2025-12-17,1
2831,casual,2026-05-28,0
2832,casual,2026-09-12,0
2833,casual,2026-06-22,0
2834,other,2025-03-18,0
2835,other,2025-11-16,0
2836,dedicated,2026-05-21,0
2837,casual,2025-05-04,1
2838,dedicated,2026-02-05,0
2839,casual,2024-10-17,0
2840,other,2026-07-03,0
2841,other,2025-12-23,0
2842,dedicated,2026-03-27,1
2843,other,2026-05-26,0
2844,casual,2025-03-09,0
2845,dedicated,2025-08-25,1
